dttm,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,dttm,generation_biomass,generation_fossil_brown_coal_lignite,generation_fossil_coal_derived_gas,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_fossil_oil_shale,generation_fossil_peat,generation_geothermal,generation_hydro_pumped_storage_consumption,generation_hydro_run_of_river_and_poundage,generation_hydro_water_reservoir,generation_marine,generation_nuclear,generation_other,generation_other_renewable,generation_solar,generation_waste,generation_wind_offshore,generation_wind_onshore,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,total_load_actual,price_day_ahead,price_actual
"2015-01-25 08:00:00+01:00",279.157,279.157,279.157,1036,71,4,48,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 08:00:00+01:00",418,347,0,3698,2999,257,0,0,0,3062,926,719,0,7098,6,74,167,224,0,11385,145,11429,24631,24337,32.8,45.71
"2015-01-25 09:00:00+01:00",279.157,279.157,279.157,1036,71,4,48,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 09:00:00+01:00",457,346,0,3689,3192,257,0,0,0,2475,961,1160,0,7096,6,76,1072,226,0,11060,950,11169,26510,26224,38.4,51.62
"2015-01-25 10:00:00+01:00",279.157,279.157,279.157,1036,71,4,48,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 10:00:00+01:00",464,341,0,3555,3556,260,0,0,0,746,984,1094,0,7097,6,74,2418,224,0,10454,2175,10542,28712,28381,40.5,52.07
"2015-01-25 11:00:00+01:00",286.344,286.344,286.344,1036,71,6,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 11:00:00+01:00",468,367,0,3189,3860,264,0,0,0,425,987,1063,0,7096,5,73,3832,226,0,10117,3532,10128,29667,29101,41,51.07
"2015-01-25 12:00:00+01:00",286.344,286.344,286.344,1036,71,6,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 12:00:00+01:00",469,355,0,3192,3817,265,0,0,0,252,1000,1083,0,7096,6,76,4392,229,0,9710,4291,9832,29581,28831,40.5,51.36
"2015-01-25 13:00:00+01:00",286.344,286.344,286.344,1036,71,6,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 13:00:00+01:00",460,344,0,3181,3683,265,0,0,0,234,1027,965,0,7099,5,75,4437,228,0,9536,4410,9545,29902,29011,40.44,51.25
"2015-01-25 14:00:00+01:00",287.384,287.384,287.384,1035,62,6,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 14:00:00+01:00",452,341,0,3139,3586,265,0,0,0,539,1007,885,0,7099,6,75,4394,227,0,9328,4228,9395,29792,28869,38.5,49.62
"2015-01-25 15:00:00+01:00",287.384,287.384,287.384,1035,62,6,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 15:00:00+01:00",447,363,0,3275,3205,264,0,0,0,928,1048,975,0,7097,6,76,4223,223,0,9103,3937,9234,28563,27849,34.82,47.64
"2015-01-25 16:00:00+01:00",287.384,287.384,287.384,1035,62,6,50,0,0,0,0,800,clear,"sky is clear","01d","2015-01-25 16:00:00+01:00",453,467,0,3047,3660,261,0,0,0,1109,1053,960,0,7094,6,74,3731,222,0,8897,3217,9026,28093,27188,35.9,48.31
"2015-01-25 17:00:00+01:00",286.18,286.18,286.18,1032,59,5,50,0,0,0,0,800,clear,"sky is clear","1","2015-01-25 17:00:00+01:00",468,451,0,3248,4021,260,0,0,0,982,1105,1274,0,7092,6,72,2334,222,0,8853,2082,8877,28206,26878,40.5,51.88
"2015-01-25 18:00:00+01:00",284.977,284.977,284.977,1030,56,5,50,0,0,0,0,800,clear,"sky is clear","1","2015-01-25 18:00:00+01:00",457,526,0,3815,4237,260,0,0,0,284,1120,2020,0,7095,7,73,828,221,0,9250,873,9119,30583,29363,55.1,69.2
"2015-01-25 19:00:00+01:00",283.773,283.773,283.773,1035,57,4,50,0,0,0,0,800,clear,"sky is clear","01n","2015-01-25 19:00:00+01:00",459,514,0,4168,4764,260,0,0,0,0,1242,3477,0,7097,19,77,342,228,0,9644,174,9612,32879,32239,62.7,76.85
"2015-01-25 20:00:00+01:00",278.991,278.991,278.991,1035,66,2,55,0,0,0,0,800,clear,"sky is clear","01n","2015-01-25 20:00:00+01:00",451,539,0,4394,4806,260,0,0,0,0,1239,4398,0,7099,41,74,244,236,0,9741,52,9777,34067,33571,63.89,77.7
"2015-01-25 21:00:00+01:00",278.991,278.991,278.991,1031,65,2,55,0,0,0,0,800,clear,"sky is clear","1","2015-01-25 21:00:00+01:00",463,602,0,4494,4837,260,0,0,0,0,1252,4767,0,7097,45,73,169,235,0,9678,91,9717,34416,33845,61.95,75.83
"2015-01-25 22:00:00+01:00",278.991,278.991,278.991,1035,66,2,55,0,0,0,0,800,clear,"sky is clear","01n","2015-01-25 22:00:00+01:00",460,638,0,3887,4871,261,0,0,0,1,1203,4887,0,7098,46,73,137,234,0,9251,45,9406,32915,32749,58.34,69.17
"2015-01-25 23:00:00+01:00",277.701,277.701,277.701,1032,68,2,40,0,0,0,0,800,clear,"sky is clear","1","2015-01-25 23:00:00+01:00",453,630,0,4036,4754,261,0,0,0,183,1140,2873,0,7097,46,75,136,233,0,8833,25,8848,30360,30011,51.1,62.28
"2015-01-26 00:00:00+01:00",276.41,276.41,276.41,1036,71,2,26,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 00:00:00+01:00",451,627,0,4592,4677,260,0,0,0,991,956,1365,0,7098,46,74,136,226,0,8373,20,8444,27181,26853,40.84,54.33
"2015-01-26 01:00:00+01:00",276.41,276.41,276.41,1036,71,2,26,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 01:00:00+01:00",454,507,0,3976,4059,254,0,0,0,1931,882,754,0,7100,46,73,136,224,0,8140,32,8096,24939,24631,38,49.56
"2015-01-26 02:00:00+01:00",275.156,275.156,275.156,1035,73,1,14,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 02:00:00+01:00",454,444,0,3927,3909,258,0,0,0,2693,888,619,0,7099,46,73,136,220,0,7857,34,7941,23559,23303,35.09,46.26
"2015-01-26 03:00:00+01:00",275.156,275.156,275.156,1035,73,1,14,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 03:00:00+01:00",449,422,0,3896,3810,258,0,0,0,2877,874,573,0,7098,46,74,136,220,0,7616,31,7650,23107,22989,35,45.91
"2015-01-26 04:00:00+01:00",275.156,275.156,275.156,1035,73,1,14,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 04:00:00+01:00",445,482,0,3813,3860,258,0,0,0,2963,860,483,0,7098,46,73,135,222,0,7660,17,7544,23008,22879,35.63,45.64
"2015-01-26 05:00:00+01:00",274.974,274.974,274.974,1035,69,2,34,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 05:00:00+01:00",440,550,0,3853,4321,258,0,0,0,2695,872,540,0,7097,46,72,136,222,0,7672,21,7741,23858,23750,36.99,47.58
"2015-01-26 06:00:00+01:00",274.974,274.974,274.974,1035,69,2,34,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 06:00:00+01:00",450,686,0,4047,5641,263,0,0,0,1028,878,852,0,7096,46,70,137,227,0,7512,28,7494,27000,26802,45.1,54.67
"2015-01-26 07:00:00+01:00",274.974,274.974,274.974,1035,69,2,34,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 07:00:00+01:00",453,787,0,4911,6292,280,0,0,0,84,1017,2039,0,7097,46,71,127,234,0,7934,44,7616,31815,31982,60.76,68.6
"2015-01-26 08:00:00+01:00",277.858,277.858,277.858,1036,62,3,46,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 08:00:00+01:00",463,930,0,5398,6907,314,0,0,0,0,1099,3472,0,7099,47,71,165,237,0,8207,149,8140,35603,35629,65.01,77.38
"2015-01-26 09:00:00+01:00",277.858,277.858,277.858,1036,62,3,46,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 09:00:00+01:00",467,965,0,5223,7125,328,0,0,0,0,1161,4399,0,7100,48,68,1090,237,0,7525,940,7800,37260,36969,68.85,81.32
"2015-01-26 10:00:00+01:00",277.858,277.858,277.858,1036,62,3,46,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 10:00:00+01:00",466,965,0,5461,7170,330,0,0,0,0,1220,4443,0,7104,56,72,2572,241,0,6397,2118,6607,38173,37516,69.7,84.56
"2015-01-26 11:00:00+01:00",286.919,286.919,286.919,1037,67,3,42,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 11:00:00+01:00",470,872,0,5198,7121,331,0,0,0,0,1138,4417,0,7105,51,72,3983,239,0,5738,3599,5813,37922,37201,69.49,84.81
"2015-01-26 12:00:00+01:00",286.919,286.919,286.919,1037,67,3,42,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 12:00:00+01:00",464,949,0,5535,7238,330,0,0,0,0,1195,3908,0,7105,58,70,4392,239,0,5155,4315,5292,37242,36577,67.48,82.36
"2015-01-26 13:00:00+01:00",286.919,286.919,286.919,1037,67,3,42,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 13:00:00+01:00",467,971,0,5520,7423,331,0,0,0,2,1206,3969,0,7103,57,71,4280,239,0,4936,4343,4987,36934,36237,65.78,77.45
"2015-01-26 14:00:00+01:00",288.711,288.711,288.711,1035,60,3,48,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 14:00:00+01:00",465,960,0,5663,7478,330,0,0,0,0,1217,2667,0,7102,55,74,4132,238,0,5196,4081,5040,35607,35058,61.64,73.74
"2015-01-26 15:00:00+01:00",289.148,289.148,289.148,1035,58,3,42,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 15:00:00+01:00",467,962,0,5394,7549,329,0,0,0,0,1226,2522,0,7101,55,76,3841,239,0,5524,3673,5542,35003,34575,60.76,72.68
"2015-01-26 16:00:00+01:00",288.711,288.711,288.711,1035,60,3,48,0,0,0,0,800,clear,"sky is clear","01d","2015-01-26 16:00:00+01:00",466,965,0,5385,7563,318,0,0,0,0,1215,2801,0,7101,55,74,3250,233,0,5437,2896,5547,34832,34395,62.75,74.44
"2015-01-26 17:00:00+01:00",286.318,286.318,286.318,1035,62,2,43,0,0,0,0,800,clear,"sky is clear","1","2015-01-26 17:00:00+01:00",469,962,0,5693,7634,319,0,0,0,0,1231,3921,0,7102,55,76,2066,216,0,5579,1948,5556,35277,34829,65.78,77.9
"2015-01-26 18:00:00+01:00",283.925,283.925,283.925,1035,64,2,39,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 18:00:00+01:00",468,943,0,6834,7515,329,0,0,0,0,1253,4980,0,7102,55,77,752,214,0,6005,833,5820,36798,36507,69,87.45
"2015-01-26 19:00:00+01:00",280.998,280.998,280.998,1035,73,1,53,0,0,0,0,800,clear,"sky is clear","1","2015-01-26 19:00:00+01:00",466,945,0,7393,7641,329,0,0,0,0,1290,6056,0,7103,54,78,295,221,0,6669,155,6423,38676,38622,71.15,89.51
"2015-01-26 20:00:00+01:00",278.071,278.071,278.071,1036,82,1,67,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 20:00:00+01:00",467,937,0,7330,7544,330,0,0,0,0,1297,6523,0,7105,55,78,218,222,0,6839,70,6857,38952,38869,69.7,87.6
"2015-01-26 21:00:00+01:00",278.071,278.071,278.071,1032,83,1,67,0,0,0,0,800,clear,"sky is clear","1","2015-01-26 21:00:00+01:00",471,946,0,8155,7532,338,0,0,0,0,1256,5713,0,7106,54,75,154,222,0,6778,72,6831,38112,37993,67.01,83.04
"2015-01-26 22:00:00+01:00",278.071,278.071,278.071,1036,82,1,67,0,0,0,0,800,clear,"sky is clear","01n","2015-01-26 22:00:00+01:00",464,949,0,6202,7558,342,0,0,0,0,1221,5105,0,7105,45,77,142,218,0,6600,38,6624,35560,35187,63,76.03
"2015-01-26 23:00:00+01:00",276.25,276.25,276.25,1036,76,1,22,0,0,0,12,801,clouds,"few clouds","02n","2015-01-26 23:00:00+01:00",457,914,0,5203,7414,341,0,0,0,1,1123,2762,0,7105,44,75,123,214,0,6418,32,6458,31981,31608,57.59,69.71
"2015-01-27 00:00:00+01:00",276.25,276.25,276.25,1032,79,1,22,0,0,0,12,801,clouds,"few clouds","2","2015-01-27 00:00:00+01:00",451,865,0,4738,7065,319,0,0,0,235,1054,1095,0,7105,44,70,117,212,0,6472,14,6430,28730,28656,52.1,61.14
"2015-01-27 01:00:00+01:00",276.046,276.046,276.046,1032,80,1,152,0,0,0,7,800,clear,"sky is clear","2","2015-01-27 01:00:00+01:00",455,894,0,3936,6386,284,0,0,0,734,914,680,0,7104,44,69,116,210,0,6563,12,6514,26373,26315,43.52,53.05
"2015-01-27 02:00:00+01:00",276.08,276.08,276.08,1028,85,1,131,0,0,0,8,800,clear,"sky is clear","2","2015-01-27 02:00:00+01:00",451,695,0,3776,5796,273,0,0,0,1255,891,573,0,7106,44,70,111,206,0,6574,12,6508,25129,24984,41.1,49.9
"2015-01-27 03:00:00+01:00",275.91,275.91,275.91,1027,86,1,240,0,0,0,4,800,clear,"sky is clear","2","2015-01-27 03:00:00+01:00",453,617,0,3764,5494,278,0,0,0,1738,889,471,0,7101,44,69,95,210,0,6726,15,6669,24767,24506,40,48.46
"2015-01-27 04:00:00+01:00",275.269,275.269,275.269,1032,77,1,20,0,0,0,6,800,clear,"sky is clear","2","2015-01-27 04:00:00+01:00",449,623,0,3829,5362,272,0,0,0,2096,880,496,0,7098,44,70,95,211,0,7073,13,6864,24577,24470,39.8,48.21
"2015-01-27 05:00:00+01:00",275.256,275.256,275.256,1030,82,1,239,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 05:00:00+01:00",448,622,0,3942,5569,274,0,0,0,2247,887,601,0,7098,44,72,95,217,0,7330,10,7268,25265,25118,40.1,48.75
"2015-01-27 06:00:00+01:00",274.772,274.772,274.772,1032,77,1,129,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 06:00:00+01:00",450,689,0,4072,5947,273,0,0,0,992,886,811,0,7104,43,72,95,215,0,7539,10,7496,27836,27748,46.25,55.1
"2015-01-27 07:00:00+01:00",274.288,274.288,274.288,1035,72,1,19,0,0,0,0,800,clear,"sky is clear","01n","2015-01-27 07:00:00+01:00",452,821,0,4791,6754,307,0,0,0,122,1027,2236,0,7104,43,73,99,217,0,7576,31,7517,32715,32686,61.89,69.94
"2015-01-27 08:00:00+01:00",277.761,277.761,277.761,1036,76,2,23,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 08:00:00+01:00",457,957,0,5144,7502,328,0,0,0,7,1195,3923,0,7105,44,71,151,216,0,7589,139,7604,36188,35981,66.15,78.22
"2015-01-27 09:00:00+01:00",277.761,277.761,277.761,1036,76,2,23,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 09:00:00+01:00",460,814,0,4871,7434,334,0,0,0,55,1128,4486,0,7107,45,69,868,219,0,7568,859,7592,37201,37036,69.49,82.25
"2015-01-27 10:00:00+01:00",277.761,277.761,277.761,1036,76,2,23,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 10:00:00+01:00",464,661,0,4756,7266,332,0,0,0,34,1101,4712,0,7105,45,71,1996,215,0,7487,1960,7524,37756,37421,70.52,86.75
"2015-01-27 11:00:00+01:00",287.765,287.765,287.765,1036,72,3,43,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 11:00:00+01:00",465,721,0,5106,7477,342,0,0,0,0,1097,3900,0,7106,44,73,3044,217,0,7489,3200,7571,37410,37040,67.7,83.62
"2015-01-27 12:00:00+01:00",287.765,287.765,287.765,1036,72,3,43,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 12:00:00+01:00",465,804,0,4926,7519,350,0,0,0,0,1071,3184,0,7106,44,75,3603,216,0,7830,3880,7737,36783,36320,63.89,79.33
"2015-01-27 13:00:00+01:00",287.765,287.765,287.765,1036,72,3,43,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 13:00:00+01:00",468,903,0,4715,7636,353,0,0,0,0,1065,2673,0,7104,44,75,3698,211,0,8391,3829,8286,36384,36104,60.77,72.54
"2015-01-27 14:00:00+01:00",289.443,289.443,289.443,1034,64,4,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 14:00:00+01:00",469,931,0,4609,7554,352,0,0,0,18,1049,1448,0,7104,44,76,3694,214,0,8979,3616,8902,34832,34932,53.38,65.72
"2015-01-27 15:00:00+01:00",289.443,289.443,289.443,1034,64,4,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 15:00:00+01:00",469,956,0,4403,7462,350,0,0,0,343,1049,1414,0,7103,44,78,3527,213,0,9394,3439,9266,34251,34498,49.93,62.27
"2015-01-27 16:00:00+01:00",289.443,289.443,289.443,1034,64,4,49,0,0,0,0,800,clear,"sky is clear","01d","2015-01-27 16:00:00+01:00",475,849,0,4862,7146,350,0,0,0,621,1036,1611,0,7103,45,77,3017,212,0,9476,2841,9608,34019,34266,54.12,66.77
"2015-01-27 17:00:00+01:00",287.876,287.876,287.876,1027,59,3,35,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 17:00:00+01:00",477,858,0,5244,7650,349,0,0,0,483,1031,2155,0,7102,45,74,1922,214,0,9634,1924,9606,34210,34499,57.3,70.83
"2015-01-27 18:00:00+01:00",286.334,286.334,286.334,1027,64,3,27,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 18:00:00+01:00",474,874,0,5914,7874,350,0,0,0,54,1053,3073,0,7099,45,77,665,215,0,9596,863,9751,36264,36045,63.29,81.34
"2015-01-27 20:00:00+01:00",279.007,279.007,279.007,1034,82,1,10,0,0,0,0,800,clear,"sky is clear","01n","2015-01-27 20:00:00+01:00",466,946,0,6519,7979,359,0,0,0,0,1072,4695,0,7103,45,78,142,215,0,9844,78,9907,38933,38718,64.16,82.01
"2015-01-27 21:00:00+01:00",279.007,279.007,279.007,1034,82,1,10,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 21:00:00+01:00",468,960,0,6460,7942,353,0,0,0,0,1059,4106,0,7103,45,77,130,217,0,9936,66,9859,38169,37819,61,76.81
"2015-01-27 22:00:00+01:00",279.007,279.007,279.007,1034,82,1,10,0,0,0,0,800,clear,"sky is clear","01n","2015-01-27 22:00:00+01:00",452,935,0,5838,7768,355,0,0,0,0,1043,2553,0,7104,45,78,131,218,0,10069,20,10010,35228,35153,56.18,69.68
"2015-01-27 23:00:00+01:00",278.105,278.105,278.105,1034,79,1,184,0,0,0,0,800,clear,"sky is clear","1","2015-01-27 23:00:00+01:00",451,844,0,4420,7434,342,0,0,0,86,945,1271,0,7101,45,77,131,215,0,9877,19,9914,31799,31746,45.2,57.36
"2015-01-28 00:00:00+01:00",277.203,277.203,277.203,1034,77,1,358,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 00:00:00+01:00",447,780,0,3982,6878,277,0,0,0,667,890,1125,0,7101,45,75,131,212,0,9624,29,9606,28929,29096,42.74,51.88
"2015-01-28 01:00:00+01:00",277.203,277.203,277.203,1034,77,1,358,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 01:00:00+01:00",448,528,0,4097,6028,269,0,0,0,1575,874,933,0,7103,45,73,113,199,0,9127,37,9246,26529,26815,40.38,51.88
"2015-01-28 02:00:00+01:00",276.355,276.355,276.355,1034,73,2,0,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 02:00:00+01:00",449,378,0,3835,5432,272,0,0,0,2164,844,618,0,7102,45,74,93,208,0,8628,23,8587,25132,25396,39.5,48.32
"2015-01-28 03:00:00+01:00",276.355,276.355,276.355,1034,73,2,0,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 03:00:00+01:00",447,355,0,3820,5096,270,0,0,0,2674,832,531,0,7097,45,74,93,213,0,8232,21,8219,24780,24739,39.5,48.02
"2015-01-28 04:00:00+01:00",276.355,276.355,276.355,1034,73,2,0,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 04:00:00+01:00",448,376,0,4021,5343,269,0,0,0,2883,838,794,0,7097,45,73,93,204,0,7581,18,7745,24703,24587,39.68,48.28
"2015-01-28 05:00:00+01:00",275.136,275.136,275.136,1034,75,1,3,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 05:00:00+01:00",446,384,0,3945,5802,272,0,0,0,1758,851,715,0,7099,45,74,93,196,0,6979,14,7088,25306,25236,40.1,48.11
"2015-01-28 06:00:00+01:00",275.136,275.136,275.136,1034,75,1,3,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 06:00:00+01:00",457,506,0,4199,6702,280,0,0,0,823,856,1114,0,7100,44,73,83,206,0,6677,16,6626,27945,27861,44.93,53.35
"2015-01-28 07:00:00+01:00",275.136,275.136,275.136,1034,75,1,3,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 07:00:00+01:00",460,558,0,4713,7325,327,0,0,0,45,906,2793,0,7103,44,73,84,213,0,6623,36,6525,32918,32646,62,69.71
"2015-01-28 08:00:00+01:00",277.763,277.763,277.763,1034,78,1,14,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 08:00:00+01:00",465,600,0,5322,7708,346,0,0,0,0,977,4251,0,7102,45,74,134,216,0,6595,152,6520,36239,35927,68.03,79.78
"2015-01-28 09:00:00+01:00",277.763,277.763,277.763,1034,78,1,14,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 09:00:00+01:00",467,589,0,4952,7620,349,0,0,0,0,1025,4721,0,7101,45,74,973,221,0,6506,918,6443,37212,36959,70.64,83.04
"2015-01-28 10:00:00+01:00",277.763,277.763,277.763,1034,78,1,14,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 10:00:00+01:00",467,470,0,5267,7425,353,0,0,0,0,1041,4474,0,7100,45,74,2198,221,0,6301,1956,6138,37488,37228,72.52,88.92
"2015-01-28 11:00:00+01:00",287.789,287.789,287.789,1034,78,2,27,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 11:00:00+01:00",474,415,0,5324,7149,344,0,0,0,0,1053,4041,0,7099,46,75,3396,220,0,6263,3300,6158,37082,36794,70.2,87.13
"2015-01-28 12:00:00+01:00",287.789,287.789,287.789,1034,78,2,27,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 12:00:00+01:00",487,456,0,5274,7192,341,0,0,0,33,1056,3452,0,7097,49,77,3934,213,0,6404,4035,6347,36442,36039,68.03,84.35
"2015-01-28 14:00:00+01:00",289.505,289.505,289.505,1032,72,1,266,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 14:00:00+01:00",498,537,0,4863,7115,351,0,0,0,3,1047,1775,0,7097,44,78,4079,210,0,7452,3998,7122,35010,34343,59.82,72.19
"2015-01-28 15:00:00+01:00",289.505,289.505,289.505,1032,72,1,266,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 15:00:00+01:00",475,475,0,4864,6850,346,0,0,0,118,1040,1473,0,7094,44,78,3940,209,0,8033,3645,7809,34582,33886,58.38,70.66
"2015-01-28 16:00:00+01:00",287.332,287.332,287.332,1031,74,1,251,0,0,0,0,800,clear,"sky is clear","1","2015-01-28 16:00:00+01:00",467,444,0,5165,6836,357,0,0,0,136,1006,1482,0,7095,44,78,3397,207,0,7976,3003,8027,34403,33621,59.89,72.33
"2015-01-28 17:00:00+01:00",285.158,285.158,285.158,1030,76,1,236,0,0,0,0,800,clear,"sky is clear","01d","2015-01-28 17:00:00+01:00",496,412,0,5745,6926,366,0,0,0,186,997,2285,0,7095,49,78,2102,205,0,7725,1966,7934,34693,33837,63,76.22
"2015-01-28 18:00:00+01:00",285.158,285.158,285.158,1027,75,1,236,0,0,0,0,800,clear,"sky is clear","1","2015-01-28 18:00:00+01:00",495,425,0,6752,7224,367,0,0,0,50,1045,3613,0,7093,53,78,738,205,0,7600,954,7521,36166,35740,67.1,87.45
"2015-01-28 19:00:00+01:00",285.158,285.158,285.158,1030,76,1,236,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 19:00:00+01:00",499,525,0,7599,7402,370,0,0,0,0,1039,4633,0,7094,44,80,313,215,0,8194,218,7922,38480,37937,69.1,87.97
"2015-01-28 20:00:00+01:00",279.933,279.933,279.933,1031,83,2,221,0,0,0,0,800,clear,"sky is clear","01n","2015-01-28 20:00:00+01:00",498,533,0,8028,7454,370,0,0,0,0,1031,4674,0,7094,45,83,197,221,0,8152,87,8270,38929,38240,68.2,86.66
"2015-01-28 21:00:00+01:00",279.933,279.933,279.933,1027,87,2,221,0,0,0,0,800,clear,"sky is clear","1","2015-01-28 21:00:00+01:00",501,561,0,7478,7645,361,0,0,0,1,1014,4398,0,7095,44,80,131,218,0,8056,129,8178,38006,37183,63.1,79.06
"2015-01-28 22:00:00+01:00",278.769,278.769,278.769,1028,88,1,221,0,0,0,0,800,clear,"sky is clear","1","2015-01-28 22:00:00+01:00",496,530,0,6267,7627,361,0,0,0,0,997,3420,0,7097,44,80,113,216,0,7963,63,7952,35231,34487,58.18,70.92
"2015-01-28 23:00:00+01:00",278.963,278.963,278.963,1024,93,1,222,0,0,0,0,800,clear,"sky is clear","1","2015-01-28 23:00:00+01:00",492,433,0,4446,7176,354,0,0,0,58,980,2207,0,7097,44,80,112,208,0,8125,44,8083,31770,31304,48.75,61.2
"2015-01-29 00:00:00+01:00",277.993,277.993,277.993,1024,94,1,222,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 00:00:00+01:00",490,297,0,4140,6444,280,0,0,0,369,927,1898,0,7099,44,77,103,211,0,7970,37,8067,29143,28577,45.28,55.27
"2015-01-29 01:00:00+01:00",278.038,278.038,278.038,1023,89,1,243,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 01:00:00+01:00",488,89,0,3664,5777,270,0,0,0,598,906,1281,0,7097,44,77,91,210,0,8366,35,8209,26868,26313,42.67,51.07
"2015-01-29 02:00:00+01:00",276.73,276.73,276.73,1023,93,1,236,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 02:00:00+01:00",490,0,0,3419,4800,266,0,0,0,1175,900,867,0,7097,44,76,91,212,0,8817,34,8712,25463,25016,40.09,47.79
"2015-01-29 03:00:00+01:00",276.436,276.436,276.436,1023,90,1,250,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 03:00:00+01:00",489,0,0,3478,4421,271,0,0,0,1580,902,924,0,7096,44,73,83,215,0,8836,26,8980,24839,24408,39.1,46.8
"2015-01-29 04:00:00+01:00",275.909,275.909,275.909,1027,83,1,211,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 04:00:00+01:00",490,0,0,3359,3999,272,0,0,0,1909,889,702,0,7097,44,73,75,213,0,9411,12,9203,24629,24295,38.4,45.79
"2015-01-29 05:00:00+01:00",275.538,275.538,275.538,1029,79,1,207,0,0,0,0,800,clear,"sky is clear","01n","2015-01-29 05:00:00+01:00",492,0,0,3394,3746,277,0,0,0,2159,897,718,0,7098,44,74,75,216,0,10338,10,9972,25255,24870,38.5,46.15
"2015-01-29 06:00:00+01:00",275.538,275.538,275.538,1029,79,1,207,0,0,0,0,800,clear,"sky is clear","1","2015-01-29 06:00:00+01:00",487,0,0,3682,4064,281,0,0,0,1502,937,1114,0,7098,44,74,75,213,0,10961,10,10723,27819,27423,44.52,53.17
"2015-01-29 07:00:00+01:00",275.538,275.538,275.538,1029,79,1,207,0,0,0,0,800,clear,"sky is clear","01n","2015-01-29 07:00:00+01:00",492,0,0,4047,4771,335,0,0,0,500,969,2521,0,7096,44,74,75,211,0,11446,27,11335,32731,32153,49.69,57.26
